id,edit_history_tweet_ids,created_at,text,author_id
1880652482671714310,1880652482671714310,2025-01-18T16:24:27.000Z,"Selain memastikan anak-anak mendapatkan asupan bergizi, MBG juga membantu menjaga anak-anak tetap bersekolah karena dapat mengurangi beban ekonomi keluarga, terutama bagi yang kesulitan menyediakan makan tiga 3x sehari untuk anak-anaknya.

Ini yang paling tolol menurut gue..",1826886526657318912
1880652379328311633,1880652379328311633,2025-01-18T16:24:02.000Z,"Note: Gue masih pelajar dan gak dapat makan siang gratis, tapi dengan uang 10 ribu yang gue punya, gue bisa beli makan siang di kantin sekolah yang enak, porsinya cukup, gak basi, dan pastinya gak bikin keracunan",1579001888913047552
1880652324449980927,1880652324449980927,2025-01-18T16:23:49.000Z,@DokterTifa MBG itu program gak masuk akal.,108255807
1880652207588290818,1880652207588290818,2025-01-18T16:23:21.000Z,"Kata gue buat lo upper class yg bahkan anak lo ga kena program makan siang gratis, lo diem ga usah banyak bacot. Ya allah im so doomed living in this country",1389988496157274119
1880652081398480992,1880652081398480992,2025-01-18T16:22:51.000Z,"Kalau mau lihat siapa yang paling untung dari program ini, lihat yang ga kritik atau ngatain ini. Siapapun yang masih klarifikasi atau ngatain ini, dia masih di spektrum tengah dalam isu MBG ini.",2368797529
1880652076814070156,1880652076814070156,2025-01-18T16:22:50.000Z,"4. Kajian akademiknya maksa banget
5. Membebani anggaran pusat dan daerah. Harusnya ada pos yang urgent dibangun atau dilaksanakan malah dipinggirkan dulu agar MBG ini terlaksana. Dasarnya di nasional 10k per anak, terus daerah (utamanya luar Jawa) harus nombok lagi.",2368797529
1880652074263904357,1880652074263904357,2025-01-18T16:22:49.000Z,"Menurutku MBG jelas ga memberikan manfaat apa-apa:
1. Bukan solusi utama penyelesaian masalah stunting
2. Orang yang terlibat dalam proyek ini hanya itu-itu aja. Contoh, di daerah itu tendernya dimenangkan orangnya pemimpin lokal.
3. Praktik MBG ini ga efisien dari segala sisi~ https://t.co/yvTd1HxedP",2368797529
1880651965023318516,1880651965023318516,2025-01-18T16:22:23.000Z,"Ada buzzer pemerintah yang digaji pakai uang Pajak rakyat menjelaskan soal Makan Bergizi Gratis..

Tak komentar sedikit ya..",1826886526657318912
1880651852402114564,1880651852402114564,2025-01-18T16:21:57.000Z,"MBG memang bukan sumbangan, itu uang negara, uang rakyat... https://t.co/OoZ7idAepM",1290261485009006595
1880651808999432208,1880651808999432208,2025-01-18T16:21:46.000Z,@kompascom Inilah namanya timpang tindih birokrasi yang numpang eksis yang punya peranan tertindih harusnya BP POM paling depan mengawal makan bergizi gratis,1718636607216185344
1880651674605490304,1880651674605490304,2025-01-18T16:21:14.000Z,"@Bang_San77 Klo elu tau gizi yg elu kasih ke anak lu justru lebih baik drpd program pemerintah ya anak lu gosah program MBG GUOBLOK, susah amat.
Masih banyak anak yg blom kesentuh MB, dan itu nyata, ga jauh malah, masih di pulau Jawa.
dasar THOLOL luh https://t.co/oe8VxGvFSI",1379044492464943104
1880651646721769587,1880651646721769587,2025-01-18T16:21:08.000Z,"makanya udah bener Makan Siang Gratis, malah diganti jadi Makan Bergizi Gratis

komposisi gizi di MSG itu bisa diperdebatkan sedangkan MBG pasti diuji ke suatu standar gizi https://t.co/o76FvdvALA",1113454776421769216
1880651629940383774,1880651629940383774,2025-01-18T16:21:04.000Z,Mendagri minta Pemda ikut bantu program MBG 5 milyar 🥱🥱🥱🥱🥱 https://t.co/FTPe1uq031,1501028490279518208
1880651429402300500,1880651429402300500,2025-01-18T16:20:16.000Z,"Respect! , dengan memotong belanja pemerintahan  akhirnya bisa surplus setelah 14 tahun. Sementara itu, ada suatu negara yang menggendutkan kabinet secara ugal2an.. saat ekonomi lesu dan sok2an kasih makan 'bergizi' gratis.. https://t.co/HbpoTbssWR",1246751114621407232
1880651318630756598,1880651318630756598,2025-01-18T16:19:49.000Z,"@IAlfharizy77937 @ancient1674030 @bakuldimsum_ ga tau asal usul 300T tapi mau anak harvey yg masih underage di bully dan sucide 🤣 SEHARUSNYA LU KOMENTAR KE SONO BUKAN DISINI, ini dana MBG bahkan mau diambil dari dana zakat dan biaya infrastruktur juga dipangkas demi MBG kentot ini makanya rakyat WAJIB KRITIS",1838205615854030849
1880651284136804636,1880651284136804636,2025-01-18T16:19:41.000Z,"Silih berganti berita keracunan makanan dialami anak-anak yang mendapat jatah Makan Bergizi Gratis Rp 10 ribuan.

Susah membayangkan mengolah makanan senilai Rp 5,500 karena jatah Rp 10,000 harus dikurangi dengan kotak isi gula bersusu.

Tadinya saya bertekad ingin mendukung… https://t.co/SuQXIlYFQ7 https://t.co/8FmIXKN94b",1502822366946402304
1880651271063167477,1880651271063167477,2025-01-18T16:19:38.000Z,@kozirama Kan konsep awalnya makan siang gratis yg bergizi bukan makan kenyang gratis,1719360823586594816
1880650784821665935,1880650784821665935,2025-01-18T16:17:42.000Z,"kontol, mending gaji lu lu pada yang buat mbg. daripada masyarakat patungan. https://t.co/WCJDYsdxnw",1119094299663056896
1880650634564973038,1880650634564973038,2025-01-18T16:17:06.000Z,"@detikcom Yth. @DPR_RI segera panggil Deddy Corbuzier ini karena telah ""memaki"" anak-anak Indonesia yang protes terhadap menu ""Makan Bergizi Gratis"".
👉Sementara yang punya program aja gak berani ""memaki"" anak-anak.",220260447
1880650563018494453,1880650563018494453,2025-01-18T16:16:49.000Z,"Sy pribadi ga prnh sekalipun mengaggap MBG bukan program bagus bhkn yakin bgt program ini sangat bisa mendukung terwujudnya generasi Emas
Tp jika faktor pembiayaan jd kendala paling utama yg justru membuat MBG mnjadi tidak sesuai tujuan awal, knapa tidak dihentikan sj pak dan… https://t.co/YocEeH8Jwj https://t.co/bsxpO92hXg",1428002673815482369
1880650558853525966,1880650558853525966,2025-01-18T16:16:48.000Z,@Mdy_Asmara1701 MBG sama dengan negara dengan rakyat kelaparan.,1664602487469514752
1880650427987079318,1880650427987079318,2025-01-18T16:16:17.000Z,Nenek moyang sudah mengingatkan: tidak ada makan siang gratis.,996697008726421505
1880650304787722720,1880650304787722720,2025-01-18T16:15:48.000Z,@KangManto123 Murah..dulu nasi kotak....sekarang mbg,1806969484391198720
1880650241638281695,1880650241638281695,2025-01-18T16:15:33.000Z,"Hasil kajian tim hore Prabowo 👇👇

Terimakasih Pak Prabowo.. Kami jadi kuat dan pintar berkat makan siang gratis...

Coba kalo gak ada makan siang gratis.. Beban anak2 sekolah ini makin berat. https://t.co/7FDWQaX9JV",1548994272808304642
1880650229931974784,1880650229931974784,2025-01-18T16:15:30.000Z,"@berlianidris Coba ngomongnya MBG perlu dikaji ulang …
Baru imbang antara badan dan omongan nya ?",1520310399647682560
1880650155025932737,1880650155025932737,2025-01-18T16:15:12.000Z,eh makan siang gratis tu kalo anaknya uda dibawain bekal emaknya apakah tidak boleh dimakan?😔,1220106663622918144
1880650083399786918,1880650083399786918,2025-01-18T16:14:55.000Z,"gaboleh banyak complain terkait menu MBG yg dinilai kurang bergizi dan nyuruh orang bersyukur krn dibandingkan tahun tahun sebelumnya gapernah ada resolusi MBG, adalah suatu logical fallacy.",526063942
1880650000813920690,1880650000813920690,2025-01-18T16:14:35.000Z,"Sebenarnya Om Deddy ini mengomentari MBG yg komplen karena lidahnya anak tidak terbiasa atau karena keracunan/basi? seharusnya masyarakat bisa membedakan, kalau anak yg belum terbiasa ya seharusnya  harus dipaksa biasa, Ya kali makan mie indomie terus?  Kalau basi ya itu Sah aja! https://t.co/4Z2kAKzSqB",1424573456029347840
1880649997857001608,1880649997857001608,2025-01-18T16:14:34.000Z,@YandraD31 Kutawarin makan siang gratis yg ada lengkuasnya,1565985151246802945
1880649835818401816,1880649835818401816,2025-01-18T16:13:56.000Z,"Koarmada RI Gelar Makan Bergizi Gratis di Cileungsi, Dukung Program Pemerintah
https://t.co/jiIqsm2XEN",132078023
1880649427825861008,1880649427825861008,2025-01-18T16:12:19.000Z,"Udah bener bener ngelawak di podhub malah ikutan angkat suara soal mbg..
Hdeh https://t.co/S3YyB9U1JA",1310268425336283142
1880649254001381833,1880649254001381833,2025-01-18T16:11:37.000Z,"@jek___ Masih tentang program ""MBG = Makan Bersyukur Gratis"" kah ini ?",715625670
1880649157620473957,1880649157620473957,2025-01-18T16:11:14.000Z,@GunRomli @KPAI_official Namanya juga anak-anak mau komen ga enak atau enak ya gpp. Jd masukan aja utk perbaikan. Kok ada yg tega ngomongin komennya anak 2x soal MBG yg bandingin anaknya makan nasi obox. . Hadeuuuh jgn dibungkam lah anak-anak itu.,1770058843617390592
1880649056659407236,1880649056659407236,2025-01-18T16:10:50.000Z,@yonforger wkwkwk menu MBG di SDN Jujutsu 1 https://t.co/okN9negxhQ,253609069
1880649047792656547,1880649047792656547,2025-01-18T16:10:48.000Z,"@WahyuAd42246587 @corbuzier Coba itu anak apa cucunya suruh makan makanan menu program MBG yg kanan, doyan kaga?
Orang anak sekolah di tanya enak gak dijawab kurang enak kan msh halus bahasanya 

#babi_buta",1353738857502580736
1880649026531635631,1880649026531635631,2025-01-18T16:10:43.000Z,@prastow Ada sop pelaksanaan program makan bergizi gratis ngga ya,947861402089222144
1880648980687921385,1880648980687921385,2025-01-18T16:10:32.000Z,"baru inget sama si cep arnold, dia kan pas itu belain pemerintah yak. apa nih tanggapan dia soal MBG yg gak enak, ayamnya keras, hambar, sampe bikin keracunan. kok diem aja sekarang padahal ini masih bidangnya dia? biasanya galak tuh komentarnya https://t.co/fWJ1Jmtq1c",1229657781759725568
1880648939621494795,1880648939621494795,2025-01-18T16:10:22.000Z,"@Catatan_ali7 Dia harusnya research dulu sblm berkomentar gmn keadaan makan siang gratis ini,cb dulu makananya gmn dan br bisa memberikan arahan ke anak2 lainnya.Krn anggaran yg dikeluarkan gasedikit untuk ini jd wajar jg kita mengkritisi soal ini krn fokusnya jguntuk mengurangi angka stunting",1873084210023727104
1880648899708535012,1880648899708535012,2025-01-18T16:10:13.000Z,Makanan buat para tahanan Jepang jauh lebih layak dan bergizi daripada MBG. https://t.co/JDumxFFJuo,119048383
1880648777880752504,1880648777880752504,2025-01-18T16:09:44.000Z,@NagaGiny Refreshing timeline ditengah tengah huru hara MBG netizen vs corbuzier,1818516138256740352
1880648757810999772,1880648757810999772,2025-01-18T16:09:39.000Z,"Kami juga pas jaga angkatannya Azka dapat nasi box. Tapi nasi box kami tidak pernah potong anggaran di bawah 10k per personil, tidak pernah dikasih bekas anggota lain, tidak pakai wadah yang kurang bersih.

Sementara yang para pelajar dapatkan untuk MBG ada yg tidak higenis.",911416487042154497
1880648744468963596,1880648744468963596,2025-01-18T16:09:36.000Z,"@Hilmi28 Jika pemerintah nekat menggunakan uang zakat yg dikelola BAZNAS terus yg ber zakat TDK ridho uangnya digunakan utk MBG,boro boro generasi muda yg sehat dan bergizi yg di dpt malah sebaliknya,hati hati klian !",1476077719737683971
1880648653205102652,1880648653205102652,2025-01-18T16:09:14.000Z,"@NgkongRoses Oleh karena MBG  ""SEDANG BERMASALAH SERTA SARAT DGN PRO-KONTRA"", maka diputuskan untuk nendapat ""PENGAWALAN YG KETAT"". https://t.co/YnTIAkOWHp",1964748001
1880648373465976888,1880648373465976888,2025-01-18T16:08:07.000Z,"Usulin aja semua bosque
Termasuk tunjangan2 melekat itu sumbangin aja dulu yekan
Kalian kalau carmuk yang total gitu
Ga terima gaji selama mbg masih banyak komplen
Berani tak?
AhSUdahlah https://t.co/qrbLcXGYGy",405279716
1880648215378440382,1880648215378440382,2025-01-18T16:07:29.000Z,"@PreciosaKanti Nih om @corbuzier ada tantangan, silahkan nyari sekolah yg lg ada program MBG trus azka suruh makan live, lumayan kan bisa bikin konten 😁😁😁😁",1890056876
1880648184277631477,1880648184277631477,2025-01-18T16:07:22.000Z,@thoriqatuna Ormas yg itu sibuk kawal makan bergizi gratis,1690037764950298624
1880648045672685698,1880648045672685698,2025-01-18T16:06:49.000Z,@Heraloebss Berkurang jatah makan siang gratis,1832078626587885568
1880647923886919926,1880647923886919926,2025-01-18T16:06:20.000Z,"jangan sampe gw punya anak di era makan siang gratis

gk kebayang kalo tbtb dapet kabar ""ibuk anaknya keracunan program maksi gratis skrg dilarikan ke UGD"" 

lgsg gw bakar itu kantor pr3sid3n ama gedung dpr https://t.co/6idK63wBMk",1046419677499408384
1880647867213423027,1880647867213423027,2025-01-18T16:06:06.000Z,kata gua sih yg paling pertama pas kampanye ngusulin program makan siang gratis tuh suruh nyumbang 5 triliun https://t.co/5IBi6Vb9E4,116095590
1880647823416586335,1880647823416586335,2025-01-18T16:05:56.000Z,"wooiii ketua DPD kau minta rakyat  bantu MBG sdngkan kau sndri bantu apa sama rakyat,,,kau duluanlah yg bantu MBG dg uang tunjangan2/SPJ2 yg nggk jlas kmn nguapnya,,,zzz",1526990191407558656
1880647614464774192,1880647614464774192,2025-01-18T16:05:06.000Z,"@AnKiiim_ Hello yg dulu janji MBG.. 
 Yang janji siapa yang ribet siapa?",1117275676061487105
1880647151631638677,1880647151631638677,2025-01-18T16:03:16.000Z,@mardiasih dagu dia ke nampan MBG,1919378424
1880647046832734297,1880647046832734297,2025-01-18T16:02:51.000Z,"Nama programnya aja MBG (Makan Bergizi Gratis) BER 🤗 GI 🤗 ZI 🤗, kalo makanannya aja BASI mana bisa BERGIZI yg ada itu bocah bocah sekolah pada masuk RS",1416719476339318790
1880646811653960033,1880646811653960033,2025-01-18T16:01:55.000Z,"@reveliooz_ ituu yang ngometarin makan siang gratis ituloh wkwk, likesnya mo nyampe ribuan ahaha",795559058862272512
1880646686286233829,1880646686286233829,2025-01-18T16:01:25.000Z,"Prabowo Minta Sanitasi di Sekolah Bersih, Cegah Masalah Kesehatan Program Makan Bergizi Gratis
https://t.co/xl47AWPFvD",132078023
1880646667499938100,1880646667499938100,2025-01-18T16:01:20.000Z,"@Hilmi28 MBG, janji program calon presiden Prabowo pada saat kampanye. Program yg akan menjadi Bumerang. Karena tidak ada Anggarannya...",606867095
1880646634817966552,1880646634817966552,2025-01-18T16:01:13.000Z,"@nin_hychan Arti MBG nya diganti kak, Makan Bareng Gue 🤭",1706170377855201280
1880646568124281069,1880646568124281069,2025-01-18T16:00:57.000Z,Selamat menikmati Malam Minggu tweehearts .... semoga puisi Sapardi Djoko Damono ini mengantar ke alam mimpi yang indah. Sebuah Makan Bergizi Gratis untuk jiwa  https://t.co/rZIHtQzrtw,32504174
1880646450037862756,1880646450037862756,2025-01-18T16:00:29.000Z,"@RickyKardjono Kok merambah kemana mana, jangan jangan perlu di evaluasi MBG nya ? Biar ngga kelihatan asal asalan ?",1520310399647682560
1880646303128211536,1880646303128211536,2025-01-18T15:59:54.000Z,@papa_loren Kurusan ya.... Ikut makan siang gratis aja sana,368801586
1880646225311289500,1880646225311289500,2025-01-18T15:59:35.000Z,"@WagimanDeep212_ @DPR_RI Lewat pemotongan anggaran MBG, sehari bisa dapat Rp 150-200 juta. Sebulan sudah brp, setahun sudah berapa?
Walikota / Bupatinya Gemuk, rakyatnya Kurus dan Keracunan.. 😂😂🤣🤣
@prabowo",1774830678133325824
1880646180268593172,1880646180268593172,2025-01-18T15:59:24.000Z,Akibat mahasiswa ga dapet MBG dari Prabowo https://t.co/1KB62TWeQn,1447156036876443649
1880646140502356310,1880646140502356310,2025-01-18T15:59:15.000Z,@taesansmb makan siang gratis dengan formalitas sortir fan letter nyammm lejat dan bergunjing,1850213894209536000
1880646067232157914,1880646067232157914,2025-01-18T15:58:57.000Z,"Saya yakin setelah ini tidak akan ada anak"" lagi yg berani bersuara mengeluarkan pendapatnya soal makan bergizi gratis,,,karena apa??karena sudah dibungkam
#botak 
#botak",1874985338973933568
1880646047741145239,1880646047741145239,2025-01-18T15:58:53.000Z,@PreciosaKanti Nasi box di samain sama mbg yg harga nya paling murah aja udah ngga apple to Apple,1790141552016379904
1880645819755601927,1880645819755601927,2025-01-18T15:57:58.000Z,@dmsonx Aku mau deh dapat mbg kalo bisa punya kekuatan sukuna,181876514
1880645615333625952,1880645615333625952,2025-01-18T15:57:10.000Z,@RickyKardjono Ya duit pegawe pemda disunat buat boreki MBG tapi yg gak gratis itu,830087634709942273
1880645603853774888,1880645603853774888,2025-01-18T15:57:07.000Z,@The_bronxz Kang sayur libur 🤣😭 besok ga ada masak untuk MBG,1104015217246138368
1880645479597535654,1880645479597535654,2025-01-18T15:56:37.000Z,"Program makan siang gratis itu sebenernya bagus. Cuman karna ini di indon, program ini bakal jadi ladang yg basah sebasah basahnya buat korup. 

Seluruh hal yg konsep / tujuannya bagus, begitu masuk indon langsung zhammmmmm.

Pengennya si pake ""g"". Nanti kena ITE tapi 😂 https://t.co/6iZXXk3LIZ",1794242929726472192
1880645442062688464,1880645442062688464,2025-01-18T15:56:28.000Z,"@barengwarga - bandingin mknan box kru film dgn menu MBG, beda harga.
- bandingin anaknya dgn anak SD, beda umur.
- dia hanya urus anaknya, program MBG urus ribuan anak, beda jumlah.",1604744331734441984
