id,edit_history_tweet_ids,created_at,text,author_id
1881064651024384346,1881064651024384346,2025-01-19T19:42:15.000Z,"@rakyatj03747494 @barengwarga Ini lagi duit jajan gratis, program angan angan lo itu ga masuk akal🤣 Orang Program makan siang gratis aja pemerintah Masih bingung nombokin anggarannya, malah jajan gratis? Kalo gaenak itu ya solusinya menu nya yg dirubah, atau vendor nya yang perlu dievalusi",1740425120139886592
1881062256475246740,1881062256475246740,2025-01-19T19:32:45.000Z,"tbh, aku jg smpt mikir klo program mbg ini tuh bermanfaat buat anak-anak yg jarang dibekelin sama ortunya. coba dah cek twit lama gue. cm klo dipikir lagi, dampak program ini tuh pendek banget cuy. hari ini mereka bs makan, bsk siapa yang menjamin mrk masih bs sekolah? damn sedih",1532443187595268097
1881060866621366680,1881060866621366680,2025-01-19T19:27:13.000Z,"@budimandjatmiko mantap banget, program makan bergizi gratis dan perumahan emang bikin kesejahteraan rakyat meningkat.",1675692254961311744
1881060465943671253,1881060465943671253,2025-01-19T19:25:38.000Z,"@yanwooshi Kalau mahasiswa nggak dapat makan siang gratis, aku lebih memilih ini sih. Tiap hamil auranya cantik-cantik 😍",1850850265190277120
1881058617480376353,1881058617480376353,2025-01-19T19:18:17.000Z,"@budimandjatmiko Makanya, gue cuma bs bilang: mbg dan perumahan mah bocah aja yg bergaya hipster!",1675687022789369857
1881057850065387536,1881057850065387536,2025-01-19T19:15:14.000Z,"@lambepaklurah Kemarin katanya mau nggeplak bocil yg protes program MBG sekarang malah d semprot bocil

Malu cikkk",1579198610801299456
1881057687808737358,1881057687808737358,2025-01-19T19:14:35.000Z,Anabul ku yg sehari makan lebih dr 10k ketawa liat program MBG. nice woooo programmu,1599087769468694528
1881056876013752636,1881056876013752636,2025-01-19T19:11:22.000Z,@budimandjatmiko program mbg dan perumahan emang keren banget buat ngentaskan kemiskinan.,1675692985453801473
1881056862399025199,1881056862399025199,2025-01-19T19:11:18.000Z,"@budimandjatmiko Sama-sama, semangat terus dalam mempercepat pengentasan kemiskinan melalui sinergi yg baik antara program makan bergizi gratis (mbg) &amp;amp; program per",1675686110830428161
1881055948200190308,1881055948200190308,2025-01-19T19:07:41.000Z,"@KompasTV Pres dilarang gelisah, krn Pres org pintar, punya staf hebat2. Kalau masih mikir dana MBG dan RAPBN tekor berarti salah perenc prog. Evaluasi n tajamkan skala prioritas. Misal, MBG hnya fokus di daerah tertinggal, miskin, pedalaman, wil terpencil. Siswa lain makan bekal sendiri.",1779877120262766592
1881055223965512182,1881055223965512182,2025-01-19T19:04:48.000Z,Before i sleep. KOOK BISA YAA anak dari dpr once again DPR! Ikut komen MBG dengan statement harus bersyukur walaupun gak suka sama makanannya?! BROO WTF😃⁉️ U CAN SEE THE FCKN MEAL BOX DUDE! HOW TRAGICALLY THE FOOD IS😭There's nothing nutrition on that🙂,1252956299265839104
1881055092922790248,1881055092922790248,2025-01-19T19:04:17.000Z,"Malem2 masih kepikiran sm korelasi menu MBG, Nasi Kotak di lokasi syuting dan konsep bersyukur.

Kenapa standarnya jadi harus ngikutin anak sm bini elu sih ?

Ini kalo sampai gak dipake jadi materi di SOMASI minggu depan sayang bgt sih. wkwk",285847227
1881054605142020578,1881054605142020578,2025-01-19T19:02:20.000Z,"makan siang gratis andalanku! ^___^ wild robot ini film tentang apa ya, kakak? https://t.co/C6AcXoCFux",714488695794044928
1881054033563222495,1881054033563222495,2025-01-19T19:00:04.000Z,"Krn ada pejabat yg hadir,besok2 balik setelan pabrik MBG nya 🤭 https://t.co/mO1Q3TjTpU",1789679077059923968
1881053919490809917,1881053919490809917,2025-01-19T18:59:37.000Z,"ya kalo berhasil sampe 5 tahun ke depan bagus, tp kebijakan 100 hari pertama aja questionable, ga mengarah ke target jangka panjang. pake ngomong duit pribadi dipake buat program MBG gimana mau ngebiayain pembukaan lahan pertanian baru 150rb hektar, separonya DIY????!!",1871228268864835584
1881053843666194445,1881053843666194445,2025-01-19T18:59:19.000Z,@iyamirham makan siang gratis,119986833
1881053209688715717,1881053209688715717,2025-01-19T18:56:48.000Z,"BARONG SAI &amp; WUSHU PERFORMANCE. Acaranya setiap sabtu di bulan januari 2025 ini di MBG Kids zone Extension lantai 2.

#malbaligaleria #familymall #imlek #lunarspringfestival #barongsai #wushu https://t.co/cbt4g7ZO52",154431162
